Well	Strain	Cycle	OD600	RFP	Time	Hour	OD600_fit	second_type	New Strain	Reps	RFP_norm
C7	s245s	7	0.08669999986887	19	10800	3	0.0215572653187306	TRUE	s245s-red	35	1
C7	s245s	9	0.092399999499321	21	14400	4	0.0335302780750364	TRUE	s245s-red	35	2.5
C7	s245s	11	0.105499997735024	24	18000	5	0.0517281243036908	TRUE	s245s-red	35	6
C7	s245s	13	0.129700005054474	30	21600	6	0.0788260532687948	TRUE	s245s-red	35	11.5
C7	s245s	15	0.186299994587898	43	25200	7	0.117969975515093	TRUE	s245s-red	35	24.5
C7	s245s	17	0.262800008058548	54	28800	8	0.17210376151137	TRUE	s245s-red	35	36.5
C7	s245s	19	0.346799999475479	66	32400	9	0.242624087044864	TRUE	s245s-red	35	48.5
C7	s245s	21	0.441100001335144	80	36000	10	0.327667530259304	TRUE	s245s-red	35	62.5
C7	s245s	23	0.525300025939942	98	39600	11	0.421176849311221	TRUE	s245s-red	35	80.5
C7	s245s	25	0.602999985218048	118	43200	12	0.514107481701367	TRUE	s245s-red	35	100
C7	s245s	27	0.667100012302399	141	46800	13	0.597631496239448	TRUE	s245s-red	35	123.5
C7	s245s	29	0.727299988269806	170	50400	14	0.666186075328218	TRUE	s245s-red	35	153
C7	s245s	31	0.772000014781952	199	54000	15	0.718382689386809	TRUE	s245s-red	35	181
C7	s245s	33	0.824100017547607	236	57600	16	0.755896628653026	TRUE	s245s-red	35	218
C7	s245s	35	0.866100013256073	275	61200	17	0.781754371517687	TRUE	s245s-red	35	257
C7	s245s	37	0.88289999961853	311	64800	18	0.799068298717644	TRUE	s245s-red	35	294
C7	s245s	39	0.911499977111816	355	68400	19	0.810437455478567	TRUE	s245s-red	35	337
C7	s245s	41	0.940100014209747	408	72000	20	0.817807650916168	TRUE	s245s-red	35	390
C8	s245s	3	0.086599998176098	15	3600	1	0.00921188697063447	TRUE	s245s-red	35	0
C8	s245s	5	0.087099999189377	18	7200	2	0.0145293438168792	TRUE	s245s-red	35	0
C8	s245s	7	0.088299997150898	19	10800	3	0.0228314626362383	TRUE	s245s-red	35	1
C8	s245s	9	0.094899997115135	22	14400	4	0.035671401386537	TRUE	s245s-red	35	3.5
C8	s245s	11	0.108900003135204	25	18000	5	0.0552416049018589	TRUE	s245s-red	35	7
C8	s245s	13	0.136199995875359	32	21600	6	0.0844157861623623	TRUE	s245s-red	35	13.5
C8	s245s	15	0.19820000231266	46	25200	7	0.126500513072301	TRUE	s245s-red	35	27.5
C8	s245s	17	0.279599994421005	59	28800	8	0.18441688781333	TRUE	s245s-red	35	41.5
C8	s245s	19	0.36710000038147	71	32400	9	0.259161381837521	TRUE	s245s-red	35	53.5
C8	s245s	21	0.463299989700317	85	36000	10	0.34801532981439	TRUE	s245s-red	35	67.5
C8	s245s	23	0.55019998550415	104	39600	11	0.443883737287743	TRUE	s245s-red	35	86.5
C8	s245s	25	0.626299977302551	125	43200	12	0.537084533198999	TRUE	s245s-red	35	107
C8	s245s	27	0.687200009822846	149	46800	13	0.618951096785801	TRUE	s245s-red	35	131.5
C8	s245s	29	0.746399998664856	176	50400	14	0.684695908275824	TRUE	s245s-red	35	159
C8	s245s	31	0.790199995040893	206	54000	15	0.733795760226809	TRUE	s245s-red	35	188
C8	s245s	33	0.836700022220612	246	57600	16	0.768512021844543	TRUE	s245s-red	35	228
C8	s245s	35	0.874800026416779	287	61200	17	0.792119427130392	TRUE	s245s-red	35	269
C8	s245s	37	0.894900023937225	326	64800	18	0.807749981594004	TRUE	s245s-red	35	309
C8	s245s	39	0.924499988555908	368	68400	19	0.817916980592526	TRUE	s245s-red	35	350
C8	s245s	41	0.95389997959137	422	72000	20	0.824454035138311	TRUE	s245s-red	35	404
C9	s245s	3	0.088299997150898	15	3600	1	0.00727180704122369	TRUE	s245s-red	35	0
C9	s245s	5	0.088600002229214	18	7200	2	0.0115759980026435	TRUE	s245s-red	35	0
C9	s245s	7	0.089500002563	19	10800	3	0.0183709939631679	TRUE	s245s-red	35	1
C9	s245s	9	0.093999996781349	21	14400	4	0.0290132809719387	TRUE	s245s-red	35	2.5
C9	s245s	11	0.105800002813339	25	18000	5	0.0454754277159364	TRUE	s245s-red	35	7
C9	s245s	13	0.1266999989748	29	21600	6	0.0704571218571845	TRUE	s245s-red	35	10.5
C9	s245s	15	0.174199998378754	40	25200	7	0.10728690670684	TRUE	s245s-red	35	21.5
C9	s245s	17	0.248500004410744	56	28800	8	0.159332865514923	TRUE	s245s-red	35	38.5
C9	s245s	19	0.331299990415573	66	32400	9	0.22864502032131	TRUE	s245s-red	35	48.5
C9	s245s	21	0.428099989891052	81	36000	10	0.314003288121622	TRUE	s245s-red	35	63.5
C9	s245s	23	0.518199980258942	101	39600	11	0.409544948099591	TRUE	s245s-red	35	83.5
C9	s245s	25	0.602199971675873	122	43200	12	0.50569639062758	TRUE	s245s-red	35	104
C9	s245s	27	0.671999990940094	144	46800	13	0.592643493440304	TRUE	s245s-red	35	126.5
C9	s245s	29	0.73199999332428	169	50400	14	0.663982905062153	TRUE	s245s-red	35	152
C9	s245s	31	0.771499991416931	198	54000	15	0.717991471733492	TRUE	s245s-red	35	180
C9	s245s	33	0.819700002670288	232	57600	16	0.756440735229343	TRUE	s245s-red	35	214
C9	s245s	35	0.871699988842011	274	61200	17	0.782630579495697	TRUE	s245s-red	35	256
C9	s245s	37	0.893400013446808	306	64800	18	0.799937566352951	TRUE	s245s-red	35	289
C9	s245s	39	0.916899979114533	349	68400	19	0.811146683586145	TRUE	s245s-red	35	331
C9	s245s	41	0.939999997615814	398	72000	20	0.818312103681475	TRUE	s245s-red	35	380
C10	s245s	3	0.086900003254414	15	3600	1	0.00732107246469277	TRUE	s245s-red	35	0
C10	s245s	5	0.087499998509884	19	7200	2	0.0117800804434983	TRUE	s245s-red	35	1
C10	s245s	7	0.088299997150898	19	10800	3	0.0188925427419339	TRUE	s245s-red	35	1
C10	s245s	9	0.0929000005126	21	14400	4	0.0301411006470729	TRUE	s245s-red	35	2.5
C10	s245s	11	0.105599999427795	24	18000	5	0.0476931903408293	TRUE	s245s-red	35	6
C10	s245s	13	0.129700005054474	31	21600	6	0.0745141674778614	TRUE	s245s-red	35	12.5
C10	s245s	15	0.181500002741814	43	25200	7	0.114216088946193	TRUE	s245s-red	35	24.5
C10	s245s	17	0.261099994182587	58	28800	8	0.170302897668719	TRUE	s245s-red	35	40.5
C10	s245s	19	0.349700003862381	72	32400	9	0.244522418880457	TRUE	s245s-red	35	54.5
C10	s245s	21	0.447499990463257	87	36000	10	0.334677056376626	TRUE	s245s-red	35	69.5
C10	s245s	23	0.54040002822876	108	39600	11	0.433460728024927	TRUE	s245s-red	35	90.5
C10	s245s	25	0.620700001716614	129	43200	12	0.530189688547481	TRUE	s245s-red	35	111
C10	s245s	27	0.69080001115799	154	46800	13	0.615022483849062	TRUE	s245s-red	35	136.5
C10	s245s	29	0.747600018978119	180	50400	14	0.682524503697955	TRUE	s245s-red	35	163
C10	s245s	31	0.783599972724915	208	54000	15	0.73219746066859	TRUE	s245s-red	35	190
C10	s245s	33	0.829699993133545	240	57600	16	0.766686874574667	TRUE	s245s-red	35	222
C10	s245s	35	0.878899991512299	277	61200	17	0.789678731985509	TRUE	s245s-red	35	259
C10	s245s	37	0.900499999523163	311	64800	18	0.804592872486341	TRUE	s245s-red	35	294
C10	s245s	39	0.918500006198883	348	68400	19	0.814096506420679	TRUE	s245s-red	35	330
C10	s245s	41	0.943899989128113	394	72000	20	0.8200839002375	TRUE	s245s-red	35	376
C11	s245s	3	0.086900003254414	16	3600	1	0.00746412706550278	FALSE	s245s	35	1
C11	s245s	5	0.087399996817112	18	7200	2	0.0123365639456548	FALSE	s245s	35	0
C11	s245s	7	0.088899999856949	19	10800	3	0.0203121636703403	FALSE	s245s	35	1
C11	s245s	9	0.097000002861023	20	14400	4	0.0332372856138671	FALSE	s245s	35	1.5
C11	s245s	11	0.112800002098084	20	18000	5	0.0538476124147785	FALSE	s245s	35	2
C11	s245s	13	0.143900007009506	21	21600	6	0.0858802374667599	FALSE	s245s	35	2.5
C11	s245s	15	0.208499997854233	23	25200	7	0.133732590927066	FALSE	s245s	35	4.5
C11	s245s	17	0.296200007200241	22	28800	8	0.201149535075383	FALSE	s245s	35	4.5
C11	s245s	19	0.394899994134903	24	32400	9	0.288688455407021	FALSE	s245s	35	6.5
C11	s245s	21	0.501600027084351	24	36000	10	0.391055611986478	FALSE	s245s	35	6.5
C11	s245s	23	0.597699999809265	25	39600	11	0.49707742539874	FALSE	s245s	35	7.5
C11	s245s	25	0.680000007152557	26	43200	12	0.593935532664177	FALSE	s245s	35	8
C11	s245s	27	0.740100026130676	28	46800	13	0.672791054665929	FALSE	s245s	35	10.5
C11	s245s	29	0.792900025844574	28	50400	14	0.731183863438197	FALSE	s245s	35	11
C11	s245s	31	0.834399998188019	30	54000	15	0.771458505917215	FALSE	s245s	35	12
C11	s245s	33	0.870500028133392	31	57600	16	0.797894178012153	FALSE	s245s	35	13
C11	s245s	35	0.896099984645844	32	61200	17	0.814686401922569	FALSE	s245s	35	14
C11	s245s	37	0.917800009250641	32	64800	18	0.825131829576081	FALSE	s245s	35	15
C11	s245s	39	0.937900006771088	33	68400	19	0.831544831810913	FALSE	s245s	35	15
C11	s245s	41	0.961700022220612	35	72000	20	0.835450530668543	FALSE	s245s	35	17
C12	s245s	3	0.085500001907349	15	3600	1	0.00583123644177444	FALSE	s245s	35	0
C12	s245s	5	0.086000002920628	18	7200	2	0.0101207896343393	FALSE	s245s	35	0
C12	s245s	7	0.087399996817112	19	10800	3	0.0174998973056767	FALSE	s245s	35	1
C12	s245s	9	0.095299996435642	19	14400	4	0.0300650773448839	FALSE	s245s	35	0.5
C12	s245s	11	0.111699998378754	19	18000	5	0.0510942498682467	FALSE	s245s	35	1
C12	s245s	13	0.145799994468689	21	21600	6	0.0852903652337126	FALSE	s245s	35	2.5
C12	s245s	15	0.211300000548363	21	25200	7	0.138377079749913	FALSE	s245s	35	2.5
C12	s245s	17	0.306800007820129	22	28800	8	0.215132440930143	FALSE	s245s	35	4.5
C12	s245s	19	0.418500006198883	23	32400	9	0.315421241100819	FALSE	s245s	35	5.5
C12	s245s	21	0.535899996757507	25	36000	10	0.430442680743789	FALSE	s245s	35	7.5
C12	s245s	23	0.644500017166138	26	39600	11	0.544194698924898	FALSE	s245s	35	8.5
C12	s245s	25	0.726300001144409	27	43200	12	0.641347184599135	FALSE	s245s	35	9
C12	s245s	27	0.777300000190735	29	46800	13	0.714460180399568	FALSE	s245s	35	11.5
C12	s245s	29	0.823599994182587	29	50400	14	0.764411324519059	FALSE	s245s	35	12
C12	s245s	31	0.857500016689301	31	54000	15	0.796324837541135	FALSE	s245s	35	13
C12	s245s	33	0.87610000371933	32	57600	16	0.815849083597916	FALSE	s245s	35	14
C12	s245s	35	0.903299987316132	33	61200	17	0.827478493179247	FALSE	s245s	35	15
C12	s245s	37	0.928600013256073	33	64800	18	0.834295356772369	FALSE	s245s	35	16
C12	s245s	39	0.954800009727478	35	68400	19	0.838253762818428	FALSE	s245s	35	17
C12	s245s	41	0.976999998092651	37	72000	20	0.840539760140718	FALSE	s245s	35	19
D1	s272	3	0.086099997162819	15	3600	1	0.00933329305997564		s272	8	0
D1	s272	5	0.086199998855591	18	7200	2	0.0156255609242277		s272	8	0
D1	s272	7	0.087399996817112	18	10800	3	0.0260259797043307		s272	8	0
D1	s272	9	0.094499997794628	18	14400	4	0.0429851819861878		s272	8	-0.5
D1	s272	11	0.115699999034405	19	18000	5	0.0700370864341586		s272	8	1
D1	s272	13	0.165000006556511	18	21600	6	0.111708270860261		s272	8	-0.5
D1	s272	15	0.249500006437302	18	25200	7	0.172570048946903		s272	8	-0.5
D1	s272	17	0.344300001859665	18	28800	8	0.254883964416452		s272	8	0.5
D1	s272	19	0.479299992322922	17	32400	9	0.355355267807129		s272	8	-0.5
D1	s272	21	0.598800003528595	18	36000	10	0.463700084175803		s272	8	0.5
D1	s272	23	0.667699992656708	18	39600	11	0.565987917779722		s272	8	0.5
D1	s272	25	0.717199981212616	18	43200	12	0.651125869265492		s272	8	0
D1	s272	27	0.756600022315979	18	46800	13	0.714865865982222		s272	8	0.5
D1	s272	29	0.793200016021729	18	50400	14	0.758901466027312		s272	8	1
D1	s272	31	0.828800022602081	18	54000	15	0.787661570228532		s272	8	0
D1	s272	33	0.869300007820129	18	57600	16	0.805761761199483		s272	8	0
D1	s272	35	0.902700006961823	18	61200	17	0.816888755313716		s272	8	0
D1	s272	37	0.934400022029877	18	64800	18	0.823630543266983		s272	8	1
D1	s272	39	0.962499976158142	18	68400	19	0.827679525050711		s272	8	0
D1	s272	41	0.980199992656707	19	72000	20	0.830098405471905		s272	8	1
D2	s272	3	0.087999999523163	16	3600	1	0.00965129973141631		s272	8	1
D2	s272	5	0.088100001215935	18	7200	2	0.0159350008645974		s272	8	0
D2	s272	7	0.089800000190735	18	10800	3	0.0261829068337981		s272	8	0
D2	s272	9	0.097699999809265	18	14400	4	0.0426854240542559		s272	8	-0.5
D2	s272	11	0.119300000369549	18	18000	5	0.0687250703914196		s272	8	0
D2	s272	13	0.167899996042252	18	21600	6	0.108523628961315		s272	8	-0.5
D2	s272	15	0.254799991846085	18	25200	7	0.166480120100416		s272	8	-0.5
D2	s272	17	0.342200011014938	18	28800	8	0.24520036658898		s272	8	0.5
D2	s272	19	0.455199986696243	18	32400	9	0.342581719401627		s272	8	0.5
D2	s272	21	0.568400025367737	18	36000	10	0.450024877306483		s272	8	0.5
D2	s272	23	0.657700002193451	18	39600	11	0.554586236727771		s272	8	0.5
D2	s272	25	0.723200023174286	18	43200	12	0.644624970115995		s272	8	0
D2	s272	27	0.777800023555756	18	46800	13	0.714344695465167		s272	8	0.5
D2	s272	29	0.819000005722046	17	50400	14	0.764020035035505		s272	8	0
D2	s272	31	0.84850001335144	18	54000	15	0.797352780610899		s272	8	0
D2	s272	33	0.879800021648407	19	57600	16	0.818828455494871		s272	8	1
D2	s272	35	0.917699992656707	18	61200	17	0.83230461567861		s272	8	0
D2	s272	37	0.943499982357025	18	64800	18	0.840621512075776		s272	8	1
D2	s272	39	0.973200023174286	18	68400	19	0.84570174669836		s272	8	0
D2	s272	41	0.988300025463104	18	72000	20	0.848785422667688		s272	8	0
D3	s272	3	0.085600003600121	15	3600	1	0.00807817262107957		s272	8	0
D3	s272	5	0.085600003600121	18	7200	2	0.0131497431734185		s272	8	0
D3	s272	7	0.086400002241135	18	10800	3	0.0213245510183665		s272	8	0
D3	s272	9	0.090300001204014	18	14400	4	0.0343723773763487		s272	8	-0.5
D3	s272	11	0.104599997401237	18	18000	5	0.0548743746412205		s272	8	0
D3	s272	13	0.134700000286102	19	21600	6	0.0863093086140501		s272	8	0.5
D3	s272	15	0.209999993443489	18	25200	7	0.13274130653469		s272	8	-0.5
D3	s272	17	0.290399998426437	18	28800	8	0.197677157446755		s272	8	0.5
D3	s272	19	0.387499988079071	18	32400	9	0.281875652003558		s272	8	0.5
D3	s272	21	0.496100008487701	17	36000	10	0.380957063369076		s272	8	-0.5
D3	s272	23	0.593200027942658	17	39600	11	0.485070810317666		s272	8	-0.5
D3	s272	25	0.666299998760223	18	43200	12	0.582232968947196		s272	8	0
D3	s272	27	0.730499982833862	17	46800	13	0.663369370714269		s272	8	-0.5
D3	s272	29	0.782800018787384	17	50400	14	0.725066522936919		s272	8	0
D3	s272	31	0.82150000333786	18	54000	15	0.768722915465026		s272	8	0
D3	s272	33	0.857200026512146	18	57600	16	0.798063990509744		s272	8	0
D3	s272	35	0.892000019550324	18	61200	17	0.817107801684162		s272	8	0
D3	s272	37	0.927600026130676	18	64800	18	0.829189790015851		s272	8	1
D3	s272	39	0.955699980258942	18	68400	19	0.836744542815537		s272	8	0
D3	s272	41	0.970499992370606	18	72000	20	0.841425669388194		s272	8	0
D4	s272	3	0.086199998855591	15	3600	1	0.00893843062969135		s272	8	0
D4	s272	5	0.086099997162819	18	7200	2	0.014486309282507		s272	8	0
D4	s272	7	0.087300002574921	18	10800	3	0.0233816485219809		s272	8	0
D4	s272	9	0.093400001525879	18	14400	4	0.03749341959292		s272	8	-0.5
D4	s272	11	0.109700001776218	18	18000	5	0.0595074404422037		s272	8	0
D4	s272	13	0.144899994134903	19	21600	6	0.092963946139155		s272	8	0.5
D4	s272	15	0.224800005555153	18	25200	7	0.141845770836166		s272	8	-0.5
D4	s272	17	0.304899990558624	18	28800	8	0.209303348802093		s272	8	0.5
D4	s272	19	0.403200000524521	17	32400	9	0.295416871355297		s272	8	-0.5
D4	s272	21	0.510399997234345	17	36000	10	0.395039319646611		s272	8	-0.5
D4	s272	23	0.60290002822876	18	39600	11	0.497970585772752		s272	8	0.5
D4	s272	25	0.674099981784821	18	43200	12	0.592616647068291		s272	8	0
D4	s272	27	0.73470002412796	17	46800	13	0.670759119679494		s272	8	-0.5
D4	s272	29	0.788600027561188	17	50400	14	0.729738805066787		s272	8	0
D4	s272	31	0.831799983978271	18	54000	15	0.771309395745222		s272	8	0
D4	s272	33	0.858699977397919	18	57600	16	0.79921584276602		s272	8	0
D4	s272	35	0.893199980258942	17	61200	17	0.817341816733528		s272	8	-1
D4	s272	37	0.925400018692017	18	64800	18	0.828864201103354		s272	8	1
D4	s272	39	0.95440000295639	18	68400	19	0.836088783442461		s272	8	0
D4	s272	41	0.968699991703033	18	72000	20	0.840579647835257		s272	8	0
D5	s245	3	0.085799999535084	15	3600	1	7.10264015479037e-05		s245	4	0
D5	s245	5	0.086199998855591	18	7200	2	0.000128481738162967		s245	4	0
D5	s245	7	0.087200000882149	19	10800	3	0.00023239916824376		s245	4	1
D5	s245	9	0.089000001549721	19	14400	4	0.000420316393463169		s245	4	0.5
D5	s245	11	0.091300003230572	19	18000	5	0.000760020215497973		s245	4	1
D5	s245	13	0.093400001525879	19	21600	6	0.00137374457679106		s245	4	0.5
D5	s245	15	0.093999996781349	19	25200	7	0.00248132438413594		s245	4	0.5
D5	s245	17	0.093199998140335	18	28800	8	0.00447624944459408		s245	4	0.5
D5	s245	19	0.093699999153614	19	32400	9	0.00805678639115446		s245	4	1.5
D5	s245	21	0.0962999984622	19	36000	10	0.0144427658478811		s245	4	1.5
D5	s245	23	0.107299998402596	20	39600	11	0.0257050918881241		s245	4	2.5
D5	s245	25	0.127100005745888	22	43200	12	0.0451793539015507		s245	4	4
D5	s245	27	0.154499992728233	28	46800	13	0.0777318273082434		s245	4	10.5
D5	s245	29	0.218099996447563	40	50400	14	0.129182474794936		s245	4	23
D5	s245	31	0.295800000429153	50	54000	15	0.203718357983933		s245	4	32
D5	s245	33	0.388200014829636	63	57600	16	0.299118281373717		s245	4	45
D5	s245	35	0.484600007534027	77	61200	17	0.403590903654361		s245	4	59
D5	s245	37	0.579100012779236	93	64800	18	0.500152724124441		s245	4	76
D5	s245	39	0.665199995040894	111	68400	19	0.576381182476286		s245	4	93
D5	s245	41	0.720200002193451	133	72000	20	0.62940726148985		s245	4	115
D6	s245	3	0.08669999986887	15	3600	1	4.15727725649728e-05		s245	4	0
D6	s245	5	0.086999997496605	18	7200	2	7.85668349852505e-05		s245	4	0
D6	s245	7	0.087899997830391	19	10800	3	0.000148473689453925		s245	4	1
D6	s245	9	0.089800000190735	19	14400	4	0.000280557512096553		s245	4	0.5
D6	s245	11	0.092399999499321	19	18000	5	0.000530057292347702		s245	4	1
